"id","profileName","text","date","title","rating","images","helpful"
"R18HXEJLC6ES6Y","Dr E p Kumar nair","
  Superb book
","Reviewed in India on 10 November 2019","Must read",5,"","0"
"RP5RPK7YSNZIW","HD Parswanath","
  I am myself 90. Trying to get my Ikigia
","Reviewed in India on 28 November 2020","Makes it a wonderful reading",5,"","0"
"RI80M9CICNFUC","pritha","
  Great read
","Reviewed in India on 22 May 2019","Amazing",5,"","0"
"R2BF5C9VHBTG6U","Yankila Bhutia","
  It's not worth it. Seems like it has been used before, waste of money.
","Reviewed in India on 13 January 2021","Better buy a paperback.",1,"https://images-na.ssl-images-amazon.com/images/I/B1EpXCgGxDS.jpg","0"
"R1AGHIBWJ0C235","Shekhar","
  Nice book
","Reviewed in India on 30 April 2019","Nice book",5,"","0"
"R3P2HDN60QHV2L","HANUMMAAN ","
  It's essential to read and very clearly explained everything, thanks for translation into English ❤
","Reviewed in India on 16 December 2019","EASY TO UNDERSTAND",5,"https://images-na.ssl-images-amazon.com/images/I/7143ighRdJL.jpg","0"
"R261H48YGCHX0M","Deepak Malhotra","
  GOOD AND INTERESTING
","Reviewed in India on 31 May 2020","Good Book",4,"","0"
"R33JOFLJ8LX925","Vyomesh","
  It's simple and easy to stay happy and healthy . This book makes it easy to understand this. Recommended .
","Reviewed in India on 25 September 2019","Goodone",4,"","0"
"R22CCOS34R20JQ","Shivam chatterjee","
  Sides are a bit damaged and bent but overall a good product.
","Reviewed in India on 10 January 2021","Sides are a bit damaged and bent",3,"","0"
"RYBISGUOKEWQU","Lovina mascarenhas","
  Amazing
","Reviewed in India on 29 April 2021","Happy",5,"","0"
"R2ZLTRJYJF4RWW","sg ","
  In good state
","Reviewed in India on 14 July 2020","Five star service",5,"","0"
"R24XYSYXIT3K0Z","Radhika","
  Genuine copy!
","Reviewed in India on 6 September 2020","It’s a genuine copy with hard cover!",5,"","0"
"R1M6JJ9KRZ7IAA","Bhumika singh","
  Good Quality Product
","Reviewed in India on 25 November 2020","Nice",5,"","0"
"RSZ7RJVS7LIWI","mayank agarwal","
  light and good read
","Reviewed in India on 6 August 2020","light and good read",5,"","0"
"RICFFFPE41HE0","Vijaybaskar","
  Like to give this book as a gift but it cover was damaged
","Reviewed in India on 12 April 2021","Just see",1,"","0"
"R5N9ZJ1UW2IPR","Ankita dutta","
  Great
","Reviewed in India on 21 January 2021","Great",5,"","0"
"R2ZM5QTZNYJNAA","Shikha gupta","
  Amaazing packagingAnd this book is damn cute 😂😂🤩
","Reviewed in India on 27 March 2021","Must buy!!!!!",5,"https://images-na.ssl-images-amazon.com/images/I/C12qoBrcaGS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1lMK3PjxIS.jpg","0"
"R2PCOPHR5AUMKA","Gopa Banerjee","
  Received in perfect condition. Delivery was fast too. Super happy
","Reviewed in India on 7 September 2020","Great buy, fast delivery",5,"https://images-na.ssl-images-amazon.com/images/I/71BQTsdc9VL.jpg","0"
"R1J6UU7OCYCS2I","Randhi venkata narayana","
  Simple and easy to read
","Reviewed in India on 7 August 2020","Good book",4,"","0"
"R1MF6VFEN5F19D","Raj Mehta","
  A very beautifully packaged book,
","Reviewed in India on 7 April 2021","Excellent book",5,"","0"
"R1VS11OHPGIMC7","Kiran Thakur","
  Best one 💜
","Reviewed in India on 18 September 2020","Ikigai = Happiness 💕",5,"","0"
"RB8IKKF1LW97X","Tejas Rajpara","
  It's very amazing book.
","Reviewed in India on 29 July 2020","Great Book to Read",4,"","0"
"R322N9XB8NHF06","Salu Topno","
  Loved it. Great book to know about life.
","Reviewed in India on 20 December 2020","Know your ikigai",5,"https://images-na.ssl-images-amazon.com/images/I/81CycZDXZpL.jpg
https://images-na.ssl-images-amazon.com/images/I/81OgeOLjrPL.jpg","0"
"R2SKNWLL5OTGBW","MP","
  One of the best book i read ever
","Reviewed in India on 25 April 2021","Must buy for all",5,"","0"
"R1SOCYCYY57SAM","Baraqha","
  Good quality book worth buying..
","Reviewed in India on 5 November 2020","GOOD TO GO",5,"https://images-na.ssl-images-amazon.com/images/I/71EpT0nlRnL.jpg
https://images-na.ssl-images-amazon.com/images/I/71nmuJVgh8L.jpg","0"
"RY29AMG98R5P4","Akansha","
  A must read book.
","Reviewed in India on 14 August 2019","Worth the price..",5,"","0"
"R2SDJQB1W4Z47U","Ankita verma","
  Book was excellent but why don't you give book mark !!!
","Reviewed in India on 12 October 2020","Must read",5,"","0"
"R1P0ZTZ01XKSUD","Anita","
  DON'T BUY THIS PRODUCT !
","Reviewed in India on 25 January 2021","DON'T BUY THIS PRODUCT !",1,"","0"
"R20WSEKM5WXCOD","Suresh.anitha2011","
  Okay
","Reviewed in India on 7 March 2020","Good book",4,"","0"
"R2B93BLHSVMXJV","Kindle Customer","
  I recently found my purpose in life. Ikigai reassures the same.
","Reviewed in India on 19 December 2019","Find your Self n Purpose too!",5,"","0"
"R1SVI556WFVZLF","Jennifer Esho","
  It came with a beautiful hard cover😊Very much satisfied!
","Reviewed in India on 7 November 2019","Amazing Amazon😊",4,"","0"
"RV3EHTQBOD2M6","Pyramid Marketing","
  simply Great book! Must read...
","Reviewed in India on 10 October 2020","Life changing book",5,"","0"
"R1FS9J1SIDCNBG","Nivetha","
  Damaged and it's seems be like a used product.
","Reviewed in India on 22 January 2021","Quality issues",1,"https://images-na.ssl-images-amazon.com/images/I/B1WNneqw3YS.jpg","0"
"RKUID9BZAC4MJ","Sarthak K.","
  Very good book. One of the best if not
","Reviewed in India on 7 October 2020","Besttt",5,"","0"
"R2LNPCLC2OSF7C","Shubhadip De","
  Learnt a lot of things from this book.
","Reviewed in India on 16 September 2020","Awesome book",5,"","0"
"R2OREIO1HL7N5P","Minitesh Tapre","
  😃
","Reviewed in India on 8 October 2018","Good luck with your life",4,"https://images-na.ssl-images-amazon.com/images/I/71lHT5NFFuL.jpg","1"
"R2ROQWGZXS7GRB","samruddhi","
  The product I got was a old book has scratches on front cover
","Reviewed in India on 19 August 2020","Old and scratched",1,"","0"
"R3U8FTDDFUKBBK","Ramakrishna","
  V good book
","Reviewed in India on 14 June 2020","worth reading",4,"","0"
"R1U13ORAIV7821","Amazon Customer","
  Very encouraging book.
","Reviewed in India on 8 August 2019","Must read",5,"","0"
"R32Z5SQ97NYBXA","Gauswami Chandani","
  Very Best book
","Reviewed in India on 14 April 2021","Amazing Book",5,"https://images-na.ssl-images-amazon.com/images/I/91l2zhwDjQL.jpg
https://images-na.ssl-images-amazon.com/images/I/91yzOsnPduL.jpg
https://images-na.ssl-images-amazon.com/images/I/A14cGXjl5FL.jpg","0"
"R34GLYXUYU0DW","Sourav","
  Favourite book
","Reviewed in India on 31 January 2021","Economical",5,"","0"
"R2DOI42XSY1TLI","Siddhi Pardeshi","
  Amazing
","Reviewed in India on 17 August 2020","Amazing",5,"","0"
"R2B0XO0JK1X1Y4","Simran Ingale","
  This book is really amazing!Quality is good too.
","Reviewed in India on 17 June 2020","Amazing",5,"https://images-na.ssl-images-amazon.com/images/I/61lMsI446OL.jpg
https://images-na.ssl-images-amazon.com/images/I/71JA6upHLuL.jpg","0"
"R24K050ZQ5RWL1","T Alwarsamy","
  Good quality in all aspects.
","Reviewed in India on 30 December 2020","Quality",5,"","0"
"R2I8UY05WUJFRV","Arpeeta","
  Love the book
","Reviewed in India on 2 January 2020","Wort reading",5,"","0"
"R3QHGBEDZ8SZ6U","S.SARAVANAN","
  Very use full small book to our life guides briefly
","Reviewed in India on 6 November 2020","Best for read and know to follow daily our way of life.",5,"","0"
"R1SDC6N3BLNH1B","Faruqui","
  I have just read the first chapter and the book is lovely .
","Reviewed in India on 14 December 2020","Must read lovely book",5,"https://images-na.ssl-images-amazon.com/images/I/91oA8Q5DCLL.jpg","0"
"R3VALVPLCG72IO","Ojas chaudhari","
  One the best book I ever read!!
","Reviewed in India on 7 November 2020","Must buy must read",5,"","0"
"R6KB3LRB4U1CD","Nayan Khapre Nandanwar","
  Amazing book
","Reviewed in India on 16 August 2020","Amazing",5,"","0"
"R143VZ9Q6ZZQ80","Rashmi","
  Must read.. good print.. sturdy cover page
","Reviewed in India on 1 March 2021","Good one",5,"","0"
"R2HR10VCG5T30V","Shyamasree Roy","
  An amazing book......!!.....one must read!
","Reviewed in India on 27 June 2020","Must read",5,"https://images-na.ssl-images-amazon.com/images/I/71XBMSiEJTL.jpg
https://images-na.ssl-images-amazon.com/images/I/81OYZ9muSwL.jpg","0"
"RDP7Y33EL479","Chetan","
  Great book to read !
","Reviewed in India on 15 October 2019","Great !",5,"","0"
"RAIJ6U20ZIY5Y","Dilip Lalwani","
  Excellent read , insights are outstanding
","Reviewed in India on 19 February 2021","ease & flexibility",5,"","0"
"R3O0XXRB2CWY5V","Manikanta","
   Well written
","Reviewed in India on 11 March 2021","Must Read",5,"","0"
"RDTXXGEGRNZJQ","SAGAR DEDHIA","
  Good book to read for every age..
","Reviewed in India on 29 August 2018","Grt",5,"","0"
"R3STQTRLOIFILH","Lalit R","
  Amazing book. Go for it.
","Reviewed in India on 4 July 2020","Must buy.",5,"","0"
"R2RMI3DUQZ7JQ4","Rachna b.","
  Book is excellent but received a torn one
","Reviewed in India on 25 August 2020","Bad condition of book",5,"https://images-na.ssl-images-amazon.com/images/I/71V6NvOS7VL.jpg","0"
"R239D6VDRM6A9D","Amazon Customer","
  Good read .. but expected more for some reason !
","Reviewed in India on 11 July 2020","Good read but expected more ..",4,"","0"
"R1HYIWTATG03C5","Argodeep Paul","
  Very nice book. I will highly recommend this one
","Reviewed in India on 24 April 2021","Very motivational",5,"https://images-na.ssl-images-amazon.com/images/I/A1KFFckqRrL.jpg","0"
"R3SSXJ2I3XQ6X0","Kasturi Goswami","
  Good read & will recommend my friends to read this book.
","Reviewed in India on 29 September 2020","Loved the book",4,"https://images-na.ssl-images-amazon.com/images/I/61UbiUBl8eL.jpg","0"
"R2HW140PL2M1MN","Amazon Customer","
  It is an amazingly written book.
","Reviewed in India on 24 September 2020","Amazing",5,"","0"
"R2ORXHW09L7L7H","Pallavi anand","
  Its a good read. Worth the time.
","Reviewed in India on 21 October 2020","Light, accurate and achievable!",5,"https://images-na.ssl-images-amazon.com/images/I/719KApUEs9L.jpg","0"
"R1ERCXBK0TIKUE","AMAL Nayak","
  “A room without books is like a body without a soul.” – Cicero
","Reviewed in India on 13 July 2020","IF YOU WANT TO FIND YOUR PURPOSE IN LIFE THAN THIS BOOK IS FOR YOU.",5,"https://images-na.ssl-images-amazon.com/images/I/71DQzjjvUhL.jpg","0"
"RTLEGALPBLD2Z","Rishikesh SUBBA","
  Read itU will feel calm
","Reviewed in India on 22 November 2020","Clamness",5,"","0"
"RX8CBWA31XLSE","Karan","
  Pls don't
","Reviewed in India on 8 December 2020","No",1,"","0"
"RP4DSDB6N2MZF","Kusha Vasudeva","
  Amazing book, a guide to live a wonderful life.
","Reviewed in India on 21 September 2020","Guide to healthy lifestyle",5,"","0"
"RFMIH3NDW2EJ9","Sakshi Sugandhi","
  Relaxing reading
","Reviewed in India on 21 March 2021","It's an ebook.",5,"","0"
"R2YLT7N212GO1V","Amit","
  Beautiful book, everyone should read this book.Thank you Amazon 👍
","Reviewed in India on 17 June 2020","Ikigai = A reason for being",5,"https://images-na.ssl-images-amazon.com/images/I/91v07dja3AL.jpg","0"
"R1BIS7PY6VG48U","Rohini ","
  Meaningful book, one should read it!
","Reviewed in India on 28 July 2020","Excellent",5,"","0"
"R9XLKSJ42CBA7","Amazon Customer","
  Delivered in perfectly good condition.
","Reviewed in India on 31 August 2020","Delivery",5,"","0"
"R26ZPJXR7RE6GC","Debasish mohapatra","
  Must Reading this book
","Reviewed in India on 7 June 2020","Must reading this book",5,"","0"
"R1US26MCC42HQ7","Pro","
  Wrong binding , tittle print upside down and behind .
","Reviewed in India on 15 December 2019","Wrong and reverse binding book sale in full rate .",1,"","0"
"R26K1GHF0059NN","Gourav sabharwal","
  Excellent book
","Reviewed in India on 16 October 2020","Good",5,"","0"
"R2FMA2EB4M17FP","rakesh kumar choudhary","
  Good book for self motivation
","Reviewed in India on 27 June 2020","Helpful",5,"","0"
"R2W0QDBL3Q15C2","SOUMI","
  A good book to read.
","Reviewed in India on 11 July 2020","Nice book",4,"","0"
"R3PCDY811XRNNY","Anurag Singh","
  Got it for rs 300 ! Great discount !
","Reviewed in India on 30 March 2021","Got for 300",5,"","0"
"R28T4NE5LJYTMT","Akanksha Mathur","
  A must read .
","Reviewed in India on 1 January 2021","Awesome",5,"","0"
"R36M0PPQ7IQSZM","DPanchal","
  Title of the book is attractive but not the content.
","Reviewed in India on 19 December 2020","BORING...",1,"","0"
"R3I2DY4T5O0IZW","Kamal Teja","
  Excellent book to find a good way in our life.
","Reviewed in India on 23 July 2020","Must refer this book",5,"https://images-na.ssl-images-amazon.com/images/I/71uIRPAMkuL.jpg","0"
"R3B74U20TYIYR2","Dr A","
  Good information
","Reviewed in India on 14 July 2018","Worth buy",5,"","0"
"R2OCGAQ12S8XQ1","Ammu","
  Super
","Reviewed in India on 6 December 2020","Excellent",5,"","0"
"R127LHDHUWEY7E","PB Chauhan","
  Cover is hard.book is also of good quality.
","Reviewed in India on 12 November 2020","No bookmarks",4,"","0"
"RGD182O85A6R5","dixit","
  One of the best book I have read until now.
","Reviewed in India on 23 April 2021","Falls into MUST-READ category",5,"","0"
"R6U300I4URX6A","Indhu","
  Happy to have ikigai. Just started delving into it.
","Reviewed in India on 3 February 2020","Delving into ikigai",5,"","0"
"R2HUG4FMZ6BGGI","L hassan","
  The author has explained about the importance of  living better and finding the reason to live more happily.
","Reviewed in India on 23 August 2019","Must read",5,"","0"
"R2JDZUT017FBQ2","VATSAL PODDAR","
  Good
","Reviewed in India on 30 November 2020","Good",5,"","0"
"R1H5ODDBSGCJ23","ISHITA CHAUHAN","
  Got it in the perfect condition. No damage at all.
","Reviewed in India on 27 February 2021","Great!",5,"https://images-na.ssl-images-amazon.com/images/I/D1xXo6UsqES.jpg","0"
"R1PXIJV54PLIK7","Akula Swathi","
  Read. Feel the inner peace of knowing good
","Reviewed in India on 6 January 2021","This book gives many take-@ways",5,"","0"
"R1C2Q8H5J2J9WM","Saujanya pattnayak","
  Loving it❤️
","Reviewed in India on 15 March 2021","Best",4,"https://images-na.ssl-images-amazon.com/images/I/B1h8xztVXBS.jpg","0"
"RMHMAMSTV9K0Q","Rani Agrawal","
  Poor book quality..expected better at this price.
","Reviewed in India on 21 September 2020","Disappointed",1,"","0"
"R1TB50PPS6ATTU","Abhijeet Boricha","
  Did n't read yet but nice quality
","Reviewed in India on 15 January 2021","Nice quality",5,"https://images-na.ssl-images-amazon.com/images/I/A1NsP9qOP5L.jpg","0"
"R389V8WHTH6DZC","shubham raj","
  Good book.
","Reviewed in India on 26 October 2020","Good.",4,"","0"
"R33FF2AY6ZHZPM","Baruah Zinnia","
  Just read it and explore!
","Reviewed in India on 15 May 2020","Great",5,"https://images-na.ssl-images-amazon.com/images/I/617zHCOSdgL.jpg
https://images-na.ssl-images-amazon.com/images/I/61BFHA6khiL.jpg","0"
"R30APG7G9TIHKR","T*******","
  Finally my wait is over🤩
","Reviewed in India on 15 December 2020","Just wow😍",5,"https://images-na.ssl-images-amazon.com/images/I/91J86uSVF9L.jpg","0"
"R37QSFWYWS1JAK","Shruti mehrotra","
  Its a decent book
","Reviewed in India on 9 December 2020","Good one!",5,"","0"
"R3F8O3GZLK9CRR","apurva m","
  Good book. Everybody should read
","Reviewed in India on 14 September 2020","Good",5,"","0"
"R2HO52RL1FMPHQ","Anita yadav","
  Hard cover book....good quality pages...
","Reviewed in India on 25 July 2020","Good purchase",5,"https://images-na.ssl-images-amazon.com/images/I/71QAXqc4vmL.jpg","0"
"R2124D0NB2Z8PM","C K Saha","
  Must read
","Reviewed in India on 8 March 2020","Must read",5,"","0"
"R1VR8U6ZXD8GXQ","Sandeep Walunjkar","
  Really good book
","Reviewed in India on 30 April 2021","Must buy!",4,"https://images-na.ssl-images-amazon.com/images/I/B11cizJxpqS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1BZfbfBL2S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1HWsoRxyrS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1WDrFKmWSS.jpg","0"
"RO1JYNJJ0CNSO","rahul","
  Missed have book
","Reviewed in India on 24 November 2019","Gift one to your loved ones",5,"","0"
"R2USLORK7Z516K","Harika","
  Every topic teach you intresting things
","Reviewed in India on 29 March 2021","Good",5,"","0"
"RNUA1ZNPXGV1L","Prathmesh D Dhekane","
  Gr8 book
","Reviewed in India on 18 September 2020","Must buy",4,"","0"
"R2XU7QFAYX183J","PANKAJ KUMAR GAUTAM","
  Best book in this world
","Reviewed in India on 9 December 2020","Best book",5,"","0"
"R2T22X7N6NZG7D","Selva ","
  Good one
","Reviewed in India on 15 December 2020","Must read",5,"","0"
"R3VG8PARJXZTWX","MANIK SAMARAI","
  Good...
","Reviewed in India on 28 April 2021","About eating...",4,"https://images-na.ssl-images-amazon.com/images/I/81-IIqZSg9L.jpg
https://images-na.ssl-images-amazon.com/images/I/81-TokISfHL.jpg
https://images-na.ssl-images-amazon.com/images/I/8143xmjfoyL.jpg
https://images-na.ssl-images-amazon.com/images/I/81DqLRMHhlL.jpg
https://images-na.ssl-images-amazon.com/images/I/81HF8zXKoKL.jpg
https://images-na.ssl-images-amazon.com/images/I/81LIHgLZTqL.jpg
https://images-na.ssl-images-amazon.com/images/I/81gdVqbSK9L.jpg
https://images-na.ssl-images-amazon.com/images/I/81lXYwjr+BL.jpg
https://images-na.ssl-images-amazon.com/images/I/81pfFSbcryL.jpg
https://images-na.ssl-images-amazon.com/images/I/81rxfAVwBkL.jpg
https://images-na.ssl-images-amazon.com/images/I/81s6qP+SxqL.jpg
https://images-na.ssl-images-amazon.com/images/I/81sAqnjcrbL.jpg
https://images-na.ssl-images-amazon.com/images/I/81ysW1lr99L.jpg","0"
"R2JQ0SV3BPJ43B","neha poonia","
  Got in good condition and must read book
","Reviewed in India on 10 June 2020","Must buy",5,"","0"
"R1UKADV3G6GKE8","Razia sultana","
  I like product
","Reviewed in India on 5 February 2021","5 star",5,"","0"
"R3M8DX81ZSVAN4","Vihangam Bhardwaj","
  Good deal but cover of book was torn.
","Reviewed in India on 24 March 2021","Avg good",2,"","0"
"R1OV30HXH01BTT","Hammad khan","
  I really liked the book it is amazing
","Reviewed in India on 7 August 2020","Also want in hindi for Parents",5,"https://images-na.ssl-images-amazon.com/images/I/81cyGQCVN2L.jpg","0"
"R19MU0T5UXV48P","Minji lepcha","
  Not completed reading but the content is good
","Reviewed in India on 20 November 2020","Both quality n content is good",5,"","0"
"R21TJVN994Y64C","Ajeeth Natarajan","
  Good Book to Start Reading...
","Reviewed in India on 17 March 2021","Beginner's Choice",5,"","0"
"R2I7BBFN8VL5SS","Prateek Bhatt","
  Best book to read! Loved this
","Reviewed in India on 23 March 2021","Super!",5,"https://images-na.ssl-images-amazon.com/images/I/A19Obuo0BWL.jpg","0"
"R12HG2JBHIJ25F","Rahul","
  Book Is Awesome But Page Quality Is Very Poor
","Reviewed in India on 17 March 2021","Best Book but poor quality page",4,"https://images-na.ssl-images-amazon.com/images/I/817f3BZbPeL.jpg
https://images-na.ssl-images-amazon.com/images/I/81cdgDQtvDL.jpg
https://images-na.ssl-images-amazon.com/images/I/81r8ltUwGOL.jpg","0"
"R3534C0GLBF5N9","Amazon Customer","
  Good book on life and ageing
","Reviewed in India on 24 January 2021","Good read",5,"","0"
"R2E6URGYVKJ6DA","puja singh","
  Must read this book.
","Reviewed in India on 22 September 2020","Nice",5,"","0"
"R1IPPJFE9J0LSU","Falguni Raj","
  Best book ever❤️👍🏻
","Reviewed in India on 24 January 2021","🌼",5,"","0"
"RYINPT6JLH8LS","Manjula.B","
  Don't think twice just have it in your hand
","Reviewed in India on 16 January 2021","Intense book",5,"","0"
"R1LW5X8YYQT8P7","pallavi","
  Great description of Japanese way of living
","Reviewed in India on 6 February 2020","Good to know",4,"","0"
"R2OGHGKU8WHMBJ","Nitin Gupta","
  Amazing 😍Loved it 😊
","Reviewed in India on 14 December 2020","Be Positive",5,"https://images-na.ssl-images-amazon.com/images/I/81UYGt3OJqL.jpg
https://images-na.ssl-images-amazon.com/images/I/81zIT9ubiOL.jpg","0"
"R227XF7PURS4MN","Tyra","
  Good but the cover is a bit different color
","Reviewed in India on 7 February 2019","Good",3,"","0"
"RSU43PYXPZDJR","Pushpinder","
  Thai book is like a  mentor
","Reviewed in India on 14 December 2020","Great guidance for life",5,"","0"
"RKDRELKGUI59L","Aneetha","
  good book,  like it
","Reviewed in India on 16 November 2020","nice book",5,"","0"
"R2XV058RUIAN1N","Sunil ","
  Good for senior citizens
","Reviewed in India on 16 January 2019","Interesting",4,"","0"
"R3UJAEAH2SLVJX","Priyanjana","
  Must read this book full of mindfulness 📖
","Reviewed in India on 11 November 2020","Awesome book📖❤️",5,"","0"
"R248RD9Y6UZ16T","Aarush Dubey","
  Very good quality of printing and binding.
","Reviewed in India on 15 August 2020","Worth it.",5,"","0"
"RZH8NRU23XT9D","Khushi anand","
  Nice book , light weight , awesome
","Reviewed in India on 17 November 2020","Buy it",5,"https://images-na.ssl-images-amazon.com/images/I/61WsyaX9H6L.jpg","0"
"R2OQBIZL1J2JGI","Richa parmar","
  Go for it ....it's awesome
","Reviewed in India on 30 July 2019","👌",5,"","0"
"RO8K39ZRFB6C9","Ramanjeet Singh","
  One page was folded in the book, rest is fine.
","Reviewed in India on 27 May 2020","On time delivery in covid situation",4,"","0"
"RPAEWNNEZKEYK","Nikesha","
  You can go for it.
","Reviewed in India on 19 April 2021","Good quality",5,"","0"
"RSC4DJTPSDL5G","Harjinder","
  It is awesome
","Reviewed in India on 30 October 2019","Excellent product",5,"","0"
"R1C4OWH6YNKITZ","Amazon Customer","
  Time waste
","Reviewed in India on 1 March 2020","Author beats around the bush",1,"","0"
"R27N0291LQ91S9","Namra Iram","
  Just loving it already...
","Reviewed in India on 1 April 2021","Ikigai, indeed is the secret of a long and happy life...",5,"https://images-na.ssl-images-amazon.com/images/I/615BUaZrtgL.jpg","0"
"RX5ENEDYWY5RP","Amazon Customer","
  Not a duplicate book. Its a original copy
","Reviewed in India on 15 October 2020","Original copy",5,"","0"
"R1ZMDGENJKJVYT","Vijaya Rajasingh","
  The book is great
","Reviewed in India on 1 December 2020","Your collection of books are good",5,"","0"
"R1J8XN832P51K6","chandan","
  Nice book
","Reviewed in India on 16 June 2019","Book",4,"","0"
"R183V3IIN7503A","Sanskar Rana","
  Best ❤️
","Reviewed in India on 19 October 2020","Best ❤️👌🏻",5,"","0"
"R38VBCW8TW2FPG","Varsha Patil","
  Got original copy , yet to read it.
","Reviewed in India on 28 May 2020","Good",5,"https://images-na.ssl-images-amazon.com/images/I/71FJv1wMSkL.jpg
https://images-na.ssl-images-amazon.com/images/I/71iVoVO5ocL.jpg","0"
"RR1732Q9L2RJ8","Saikat","
  Quality is best and contain is OK
","Reviewed in India on 23 January 2021","Good",4,"","0"
"R1IKH655XKVF4J","Aarish Angrish","
  Good read
","Reviewed in India on 19 November 2019","Good read",5,"","0"
"R1NKLT7CI4MTGG","Bills","
  Must buy
","Reviewed in India on 6 July 2020","Great",5,"","0"
"RX7D4SL54O1GS","vishnu suresh","
  No damages, Hard cover.
","Reviewed in India on 5 December 2020","Worth for money",5,"https://images-na.ssl-images-amazon.com/images/I/81dXqGUNQ-L.jpg","0"
"R2IDCX4NFQGX8P","Pritam Dhali","
  Awesome
","Reviewed in India on 3 May 2021","Awesome book",5,"","0"
"RHEJBAZYWDQJA","Himanshu","
  Awesome
","Reviewed in India on 6 May 2021","Fantabulous book",5,"","0"
"RGUNEG5ZREBS0","sharvari","
  Love the content, please refer
","Reviewed in India on 11 January 2021","Adorable book",5,"https://images-na.ssl-images-amazon.com/images/I/B1evhPdimrS.jpg","0"
"R1SACLOARNOK0T","Shivani","
  Very nice book
","Reviewed in India on 4 October 2020","☺️",5,"https://images-na.ssl-images-amazon.com/images/I/81iqSZW55pL.jpg","0"
"RVD0N52ZI6BHK","Amazon Customer","
  Amazing book quality and content both
","Reviewed in India on 11 September 2020","Amazing book",5,"https://images-na.ssl-images-amazon.com/images/I/61GHxUYJ6YL.jpg","0"
"R17YO43J40DD6B","pratham singhal","
  Cool interesting book
","Reviewed in India on 15 September 2020","Cool",5,"","0"
"R1929A3ZOJE7NA","Dinesh","
  Path to better way of life!!!
","Reviewed in India on 2 March 2020","Intriguing",5,"","0"
"RO6ITIS2D81Q8","MADHUSMITA","
  One of the best book i ever brought..
","Reviewed in India on 28 September 2020","Best Book",5,"","0"
"RMYEKOOBXJFH5","saniya ahmed","
  This is no hard cover and the quality of the book is also bad.
","Reviewed in India on 9 September 2019","Cheap quality product.",1,"https://images-na.ssl-images-amazon.com/images/I/610fWJE2HpL.jpg
https://images-na.ssl-images-amazon.com/images/I/71YmoB+OT7L.jpg","0"
"R275IJ00Z33C3G","Gopinadha Reddy M","
  My First Book
","Reviewed in India on 22 August 2020","My First Book",5,"https://images-na.ssl-images-amazon.com/images/I/81LEsNrm0EL.jpg","0"
"R2K9V77Y3YM8LA","Amazon Customer","
  You wouldn't regret buying it.
","Reviewed in India on 19 June 2020","Don't give a second thought, just buy!",5,"","0"
"R2G5X6MLA75SAB","Saswati shome","
  Simple and Sophisticated.. I found it really helpful..
","Reviewed in India on 1 November 2019","This is My Ikigai !",4,"https://images-na.ssl-images-amazon.com/images/I/81k7eJxf93L.jpg","0"
"R2JLCNG2BMT5Z7","krati n.","
  A very good book. Must read.
","Reviewed in India on 30 October 2020","Awesome book",5,"","0"
"R2OTVKM65LLJLZ","Nivedita Ghosh","
  You are gonna love this book
","Reviewed in India on 16 July 2020","❤️❤️",5,"https://images-na.ssl-images-amazon.com/images/I/8120VzESLlL.jpg","0"
"R7MNCXXVWMKH4","Arun Prakash","
  Just amazing
","Reviewed in India on 11 April 2021","Everyone should read",5,"","0"
"RLCIE2LZXDH01","Kamarudheen PKM","
  Nice product
","Reviewed in India on 15 February 2021","Nice product",5,"","0"
"RT780R0MWYJKB","Anuradha","
  Nice book 👌
","Reviewed in India on 31 May 2020","Nice book",5,"","0"
"R2G186S76F5QK4","Aarti","
  Wonderful book... Must read
","Reviewed in India on 31 December 2020","Must read",5,"","0"
"RQNO741YN8J0J","Mallika T","
  Good. The delivery was as promised.
","Reviewed in India on 22 August 2019","Good.",5,"","0"
"R2WZFLEY71VWU4","ROhit","
  A very good book and worth reading.
","Reviewed in India on 14 October 2020","Good Read",4,"","0"
"R1Z4RTKDM06BJ8","satyajit mazumder","
  Nice book
","Reviewed in India on 28 July 2020","Good book",4,"","0"
"R2SSLGMXP7NF8G","shashankchouhan","
  Overrated
","Reviewed in India on 21 July 2020","Overrated",2,"","0"
"R2XOZ14AYKJWBT","Kshamata","
  A good book to find your own path.
","Reviewed in India on 22 November 2020","Excellent",5,"","0"
"R1HWJZ96ISLM","Amazon customer","
  Not worth the hype
","Reviewed in India on 7 March 2021","Not so good",3,"","0"
"R15K4UNTQG2D44","Neha","
  One must read. Very happy
","Reviewed in India on 8 November 2020","Excellent Book",5,"","0"
"R3V948803CSE7O","Annie Sharma","
  Amazing book for personal growth.
","Reviewed in India on 27 September 2019","Personal Growth",5,"","0"
"R2X56LZTUVGBVO","Priyanka","
  Good read
","Reviewed in India on 6 December 2020","Nice book",5,"","0"
"R3DVCEMI63CP93","Ravi kant thakur","
  I Like it
","Reviewed in India on 22 May 2020","Good",3,"","0"
"R2Y946KSWLKOD4","Amazon Customer","
  Good book
","Reviewed in India on 21 March 2020","Good book",5,"","0"
"R2J751E11ABJA7","umashankar singh","
  Great book
","Reviewed in India on 26 June 2019","Great book",5,"","0"
